n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
161	532453	0.000	32	4983	116	1417	18481	0.49797	0.04436	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_209.fa
607	959720	0.000	204	1475	515	1075	68275	0.51861	0.03252	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_20.fa
62	103549	0.000	20	1753	52	1049	4498	0.70092	0.02940	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_210.fa
11	14863	0.000	5	1294	10	1113	2183	0.53408	0.03079	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_211.fa
919	14158014	0.000	124	28428	563	6116	273793	0.34268	0.03247	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_212.fa
980	4112191	0.000	285	4661	775	2454	24959	0.41095	0.02261	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_213.fa
3282	5995409	0.000	1123	1924	2730	1170	9410	0.46354	0.02091	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_214.fa
495	5469155	0.000	122	14577	352	5318	65358	0.46556	0.02310	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_215.fa
264	796301	0.000	50	4055	198	1371	27686	0.44966	0.03162	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_216.fa
1136	2734197	0.000	298	2917	891	1238	16885	0.40295	0.04977	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_217.fa
438	4388138	0.000	62	20562	255	4105	102026	0.33187	0.02137	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_218.fa
2	3165	0.000	1	1893	2	1272	1893	0.39779	0.01700	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_219.fa
1949	11066060	0.000	431	6656	1462	2852	94718	0.52744	0.02952	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_21.fa
168	2468765	0.000	21	32077	96	5786	150024	0.31627	0.02840	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_220.fa
18	47088	0.000	4	4669	14	1306	8431	0.49779	0.04398	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_221.fa
2	8479	0.000	1	4444	2	4035	4444	0.46539	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_222.fa
2	6023	0.000	1	4302	2	1721	4302	0.67392	0.00700	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_223.fa
1210	7146537	0.000	327	6661	934	3243	33746	0.61898	0.02599	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_224.fa
1086	1571253	0.000	416	1395	937	1066	6006	0.59947	0.03898	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_225.fa
241	1328639	0.000	28	9631	158	2110	85400	0.37275	0.02489	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_226.fa
353	6308729	0.000	59	29570	222	7480	166186	0.28245	0.01809	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_227.fa
301	2756203	0.000	62	12381	209	4501	180491	0.33785	0.02143	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_228.fa
16	22465	0.000	7	1381	14	1097	2240	0.49895	0.03078	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_229.fa
1338	10759993	0.000	195	10905	944	3526	126287	0.58604	0.03824	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_22.fa
1	1516	0.000	1	1516	1	1516	1516	0.52704	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_230.fa
3	9347	0.000	1	6790	3	1218	6790	0.26340	0.01227	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_231.fa
2830	4443617	0.000	1068	1588	2410	1106	5459	0.41387	0.03010	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_232.fa
8755	13001837	0.000	3333	1467	7512	1075	7958	0.41352	0.03272	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_233.fa
1617	4143403	0.000	373	2818	1256	1295	92232	0.41620	0.03617	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_234.fa
487	4288149	0.000	91	12649	329	3775	69174	0.57943	0.02902	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_235.fa
1538	3450357	0.000	440	2450	1234	1247	18871	0.52120	0.04523	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_236.fa
924	2059957	0.000	279	2425	745	1277	11986	0.60602	0.02405	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_237.fa
22	31637	0.000	8	1331	19	1017	4445	0.67930	0.03710	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_238.fa
2348	35958028	0.000	395	21383	1651	6720	321763	0.43836	0.02593	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_239.fa
504	4389879	0.000	62	14031	336	3597	163189	0.54103	0.02412	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_23.fa
81	149447	0.000	27	1856	69	1165	7239	0.60927	0.03506	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_240.fa
2	2399	0.000	1	1363	2	1036	1363	0.40267	0.01500	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_241.fa
1	1255	0.000	1	1255	1	1255	1255	0.41195	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_242.fa
25	73433	0.000	6	3547	19	1378	10895	0.55510	0.04025	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_243.fa
137	437955	0.000	21	4335	100	1372	27132	0.45542	0.03677	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_244.fa
103	164848	0.000	38	1600	88	1081	3795	0.45496	0.03657	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_245.fa
35	66268	0.000	11	2251	29	1150	4788	0.43188	0.03146	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_246.fa
119	200528	0.000	42	1730	101	1140	3912	0.45958	0.03670	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_247.fa
59	200264	0.000	12	4447	42	1473	25004	0.49451	0.04007	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_248.fa
1867	10176123	0.000	447	6155	1426	2865	64709	0.48717	0.03249	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_249.fa
7	10433	0.000	3	1572	7	1044	2724	0.44762	0.02159	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_24.fa
73	117016	0.000	24	1602	62	1066	5644	0.31865	0.03664	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_250.fa
1121	18129408	0.000	175	27872	722	6584	129461	0.64415	0.03237	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_251.fa
147	348340	0.000	41	2677	116	1261	10500	0.41126	0.03654	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_252.fa
917	3694833	0.000	213	5181	677	1968	23914	0.44982	0.03098	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_253.fa
252	4326288	0.000	40	32635	146	7335	136778	0.36820	0.02478	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_254.fa
3	4086	0.000	2	1282	3	1187	1617	0.43588	0.00974	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_255.fa
1026	2230472	0.000	333	2374	833	1302	8815	0.60950	0.03061	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_256.fa
463	5255519	0.000	61	20759	301	4351	172841	0.55321	0.03084	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_257.fa
6848	12142545	0.000	2312	1828	5710	1139	22266	0.62427	0.03159	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_258.fa
14	19142	0.000	6	1203	13	1029	2265	0.59226	0.02839	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_259.fa
11	14457	0.000	5	1204	10	1092	2204	0.44089	0.04388	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_25.fa
44	65947	0.000	16	1522	38	1069	4472	0.47881	0.04438	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_260.fa
4330	7276409	0.000	1496	1676	3643	1117	15665	0.37120	0.04097	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_261.fa
106	193454	0.000	30	1785	88	1068	8484	0.53161	0.03265	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_262.fa
35	51471	0.000	13	1302	30	1023	6193	0.63218	0.05302	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_263.fa
1391	3917261	0.000	353	3258	1069	1459	29437	0.50721	0.04890	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_264.fa
547	4163062	0.000	88	12453	372	3225	82910	0.46921	0.02841	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_265.fa
2	2928	0.000	1	1487	2	1441	1487	0.34324	0.00350	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_266.fa
1835	9817587	0.000	512	6148	1422	2988	36475	0.38627	0.02675	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_267.fa
1	1562	0.000	1	1562	1	1562	1562	0.43214	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_268.fa
747	9183872	0.000	93	20133	485	4869	316929	0.40158	0.03391	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_269.fa
3	3847	0.000	2	1201	3	1072	1574	0.44814	0.04246	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_26.fa
272	1279068	0.000	55	6867	186	2062	28499	0.54013	0.01765	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_270.fa
3455	5693619	0.000	1168	1640	2911	1090	28085	0.34882	0.03947	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_271.fa
3	4579	0.000	2	1365	3	1129	2085	0.45556	0.01161	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_272.fa
2809	5034053	0.000	978	1855	2347	1166	14747	0.51013	0.03315	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_273.fa
1709	3619085	0.000	534	2221	1393	1285	42472	0.63152	0.04396	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_274.fa
2872	18017460	0.000	704	7269	2186	3286	144248	0.45322	0.02411	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_275.fa
465	1372839	0.000	123	3556	356	1516	21541	0.36391	0.04076	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_276.fa
315	1114630	0.000	73	4650	231	1638	18798	0.45022	0.01487	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_277.fa
180	2147430	0.000	19	22384	111	4496	147651	0.32493	0.02728	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_278.fa
173	854142	0.000	21	8543	112	1849	48493	0.44120	0.04395	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_279.fa
770	1794747	0.000	190	2525	609	1226	28821	0.61433	0.04166	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_27.fa
3168	6379063	0.000	1063	2116	2606	1265	27397	0.47173	0.03255	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_280.fa
1685	27173945	0.000	275	24976	1125	6777	179171	0.40532	0.02050	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_281.fa
298	1185683	0.000	60	5319	209	1710	24087	0.38511	0.04842	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_282.fa
27	57455	0.000	7	2355	22	1142	12778	0.46325	0.02888	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_283.fa
17	33401	0.000	6	2386	14	1208	3715	0.55717	0.04113	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_284.fa
2	2133	0.000	1	1084	2	1049	1084	0.46789	0.01300	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_285.fa
236	744945	0.000	43	3871	174	1379	32834	0.41629	0.02991	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_28.fa
1714	3078125	0.000	591	1861	1432	1157	7474	0.40719	0.02671	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_29.fa
13519	22835192	0.000	4643	1707	11358	1113	14046	0.33649	0.02961	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_2.fa
422	978840	0.000	118	2407	337	1313	35732	0.31600	0.02603	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_30.fa
9	17711	0.000	3	1979	8	1186	4661	0.44052	0.03811	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_31.fa
481	3415761	0.000	120	8745	358	3591	45495	0.32938	0.01773	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_32.fa
76	136404	0.000	23	1877	63	1090	6989	0.56671	0.03985	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_33.fa
24	37160	0.000	9	1451	21	1079	4497	0.30616	0.01883	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_34.fa
11	68672	0.000	2	12513	7	2427	25942	0.44388	0.00405	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_35.fa
3	3803	0.000	2	1149	3	1041	1613	0.49514	0.01829	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_36.fa
2712	6126747	0.000	900	2427	2207	1399	24386	0.41085	0.03056	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_37.fa
558	6693366	0.000	37	36454	345	4193	253135	0.35875	0.02302	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_38.fa
937	1639254	0.000	320	1783	785	1136	9119	0.53646	0.03641	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_39.fa
784	1851727	0.000	237	2693	627	1328	31703	0.70001	0.05096	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_3.fa
183	2136118	0.000	24	22839	112	4600	115206	0.31563	0.02866	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_40.fa
28	42901	0.000	11	1436	24	1101	3125	0.50106	0.03104	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_41.fa
57	147031	0.000	13	2438	44	1298	16140	0.45073	0.02475	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_42.fa
12	14273	0.000	6	1119	11	1043	1556	0.47446	0.01709	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_43.fa
8	14184	0.000	3	2062	7	1036	3931	0.37860	0.06164	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_44.fa
4164	7399847	0.000	1500	1847	3493	1180	12300	0.48962	0.01822	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_45.fa
180	3152925	0.000	31	31224	109	7316	112031	0.64202	0.02115	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_46.fa
1107	1846594	0.000	387	1701	932	1106	7722	0.29059	0.03868	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_47.fa
3552	4717870	0.000	1423	1258	3096	1035	7942	0.48110	0.03987	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_48.fa
609	6268732	0.000	75	19939	395	4030	212397	0.46031	0.03146	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_49.fa
318	1112854	0.000	70	4934	230	1551	21261	0.43685	0.02849	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_4.fa
36	930669	0.000	1	650989	5	24340	650989	0.43241	0.03395	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_50.fa
526	978013	0.000	173	1908	436	1151	6176	0.29576	0.02946	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_51.fa
61	98294	0.000	20	1467	52	1063	4343	0.53035	0.03549	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_52.fa
582	946600	0.000	205	1603	492	1101	6663	0.39072	0.03285	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_53.fa
35	59971	0.000	11	1507	30	1073	8339	0.46698	0.02835	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_54.fa
53	87937	0.000	18	1691	45	1103	4536	0.38929	0.04117	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_55.fa
91	167952	0.000	27	1856	76	1107	14376	0.50239	0.04049	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_56.fa
70	113087	0.000	26	1693	59	1072	4167	0.64325	0.04712	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_57.fa
1	1755	0.000	1	1755	1	1755	1755	0.39031	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_58.fa
9	15256	0.000	3	1413	8	1047	5599	0.36412	0.05378	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_59.fa
2	3054	0.000	1	1817	2	1237	1817	0.78815	0.02425	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_5.fa
1143	12779518	0.000	196	16178	793	4898	133862	0.57198	0.03813	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_60.fa
92	3789054	0.000	16	81212	51	25150	206701	0.35365	0.01567	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_61.fa
27	44180	0.000	10	1774	23	1139	3017	0.47578	0.02177	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_62.fa
551	6279737	0.000	81	20118	353	4750	155815	0.32703	0.03082	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_63.fa
288	535306	0.000	99	1893	240	1160	8035	0.37825	0.02556	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_64.fa
1355	2593595	0.000	426	1993	1114	1158	14014	0.54106	0.03524	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_65.fa
1628	3295318	0.000	538	2159	1334	1242	13600	0.53625	0.03483	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_66.fa
404	2284624	0.000	74	8779	271	2619	60163	0.35625	0.01630	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_67.fa
1201	2807578	0.000	336	2636	955	1285	14258	0.43536	0.03263	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_68.fa
188	2990657	0.000	25	28744	113	6481	201661	0.25020	0.03823	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_69.fa
217	1939352	0.000	35	16294	131	3269	77356	0.24514	0.02497	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_6.fa
87	141290	0.000	28	1483	75	1050	4758	0.20745	0.04155	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_70.fa
782	1177129	0.000	289	1445	668	1070	5667	0.64698	0.04571	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_71.fa
11	24762	0.000	3	2962	9	1239	6618	0.20196	0.02952	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_72.fa
691	1778846	0.000	211	2869	550	1494	9030	0.37758	0.02166	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_73.fa
2484	4226360	0.000	877	1758	2086	1129	9167	0.60552	0.02389	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_74.fa
35	78637	0.000	10	2549	29	1223	8189	0.25625	0.02956	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_75.fa
540	2496745	0.000	86	6366	371	2027	108405	0.50818	0.04840	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_76.fa
870	1578250	0.000	296	1837	725	1168	6473	0.46463	0.03257	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_77.fa
834	2490056	0.000	213	3594	636	1532	19544	0.60514	0.02513	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_78.fa
495	2753309	0.000	92	8096	340	2447	43089	0.66528	0.04198	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_79.fa
4	4512	0.000	2	1078	4	1037	1355	0.51020	0.02024	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_7.fa
334	534760	0.000	115	1512	284	1077	18946	0.32062	0.03519	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_80.fa
108	332612	0.000	21	3629	81	1352	38706	0.34509	0.03736	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_81.fa
121	1203787	0.000	17	18814	71	4057	89788	0.35321	0.04279	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_82.fa
469	2209285	0.000	67	8189	303	1823	67991	0.37274	0.03312	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_83.fa
1433	2579337	0.000	455	1836	1189	1112	12967	0.46816	0.04186	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_84.fa
523	1971351	0.000	94	5558	372	1648	41880	0.54124	0.05139	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_85.fa
4	5228	0.000	2	1314	4	1249	1405	0.47552	0.01265	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_86.fa
78	142154	0.000	22	1821	65	1088	7623	0.41115	0.03148	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_87.fa
506	933222	0.000	161	1874	419	1136	9538	0.41598	0.03645	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_88.fa
2169	4400542	0.000	637	2132	1767	1182	24268	0.40338	0.02109	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_89.fa
137	3421488	0.000	27	44222	81	11592	133287	0.58337	0.02827	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_8.fa
305	1282209	0.000	46	7163	208	1689	44240	0.39137	0.04553	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_90.fa
1317	2313118	0.000	433	1774	1100	1122	20913	0.70865	0.02448	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_91.fa
1220	4473142	0.000	370	4033	964	2197	18311	0.43083	0.02404	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_92.fa
646	4173697	0.000	77	11901	417	2532	130393	0.40552	0.04446	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_93.fa
2	2564	0.000	1	1306	2	1258	1306	0.50897	0.01075	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_94.fa
4	9236	0.000	2	2426	4	1381	3990	0.40082	0.01383	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_95.fa
244	348752	0.000	88	1277	210	1038	6524	0.46418	0.03259	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_96.fa
1	1088	0.000	1	1088	1	1088	1088	0.41820	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/15_5m_NC_Bin_97.fa
