n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
7	11398	0.000	3	1763	6	1203	2204	0.35910	0.05680	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_104-contigs.fa
4	6062	0.000	2	1618	4	1025	2146	0.35615	0.02295	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_105-contigs.fa
16	29762	0.000	6	2063	14	1179	3715	0.57657	0.04263	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_106-contigs.fa
1900	5726062	0.000	362	3765	1412	1362	44245	0.46215	0.01752	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_107-contigs.fa
6328	29024312	0.000	1867	5081	4962	2665	36475	0.41281	0.03499	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_108-contigs.fa
13	71245	0.000	2	12513	8	2279	25942	0.44463	0.01872	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_109-contigs.fa
333	3230399	0.000	70	13719	224	4400	72601	0.36455	0.02077	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_10-contigs.fa
2	9285	0.000	1	4852	2	4433	4852	0.49273	0.00275	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_110-contigs.fa
23	63677	0.000	4	3348	18	1197	14180	0.45420	0.01487	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_111-contigs.fa
821	2518386	0.000	205	3818	622	1539	37835	0.59900	0.01839	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_112-contigs.fa
465	4002840	0.000	83	14198	294	3704	77356	0.25499	0.03533	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_113-contigs.fa
108	327865	0.000	19	4106	81	1311	31783	0.51349	0.05209	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_114-contigs.fa
486	5344920	0.000	58	21545	274	4534	117232	0.60071	0.04627	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_115-contigs.fa
787	13780931	0.000	134	28792	527	7260	215492	0.53996	0.02810	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_116-contigs.fa
1739	29168097	0.000	276	26527	1137	7027	220060	0.40767	0.02191	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_117-contigs.fa
38	67499	0.000	13	1856	32	1088	4548	0.64047	0.04246	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_118-contigs.fa
552	1408505	0.000	149	2892	432	1334	25943	0.33991	0.04600	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_119-contigs.fa
1064	3294748	0.000	236	4118	790	1418	20719	0.52432	0.02649	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_11-contigs.fa
26	57291	0.000	7	2355	21	1150	12778	0.46857	0.03679	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_120-contigs.fa
350	791967	0.000	100	2445	281	1261	12984	0.36998	0.02884	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_121-contigs.fa
386	1414990	0.000	96	4691	286	1762	25307	0.23756	0.02812	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_122-contigs.fa
154	220161	0.000	60	1397	133	1068	4076	0.37970	0.05663	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_123-contigs.fa
4	4767	0.000	2	1297	4	1037	1355	0.50850	0.02074	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_124-contigs.fa
510	2589643	0.000	84	8250	333	2067	60163	0.35423	0.01907	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_125-contigs.fa
665	4701476	0.000	58	14501	386	2664	316929	0.37989	0.02813	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_126-contigs.fa
1	1935	0.000	1	1935	1	1935	1935	0.54935	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_127-contigs.fa
805	16765325	0.000	131	34117	503	9141	226573	0.62928	0.02587	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_128-contigs.fa
699	10102803	0.000	147	19066	485	6683	212397	0.46703	0.02737	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_129-contigs.fa
1244	2091390	0.000	428	1718	1049	1107	7395	0.70865	0.02439	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_12-contigs.fa
853	2603383	0.000	279	3283	685	1902	13878	0.36162	0.03212	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_130-contigs.fa
647	5503844	0.000	92	15241	391	3568	69174	0.56227	0.04932	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_131-contigs.fa
1553	13235715	0.000	342	10958	1133	4203	75099	0.34530	0.02633	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_132-contigs.fa
193	366260	0.000	58	1878	159	1139	8596	0.62409	0.05175	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_133-contigs.fa
6	7807	0.000	3	1255	6	1027	1725	0.42500	0.04690	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_134-contigs.fa
361	757542	0.000	103	2193	291	1171	14884	0.46390	0.05999	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_135-contigs.fa
892	3119121	0.000	183	4700	641	1544	24268	0.37411	0.02241	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_136-contigs.fa
204	376492	0.000	61	1876	169	1103	8339	0.42271	0.05010	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_137-contigs.fa
1925	9159377	0.000	453	6020	1417	2407	35889	0.60004	0.03761	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_138-contigs.fa
1	1017	0.000	1	1017	1	1017	1017	0.25664	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_139-contigs.fa
683	1283509	0.000	200	1873	562	1123	17412	0.31160	0.04135	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_13-contigs.fa
748	9565328	0.000	105	22521	465	5367	167847	0.47840	0.02923	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_140-contigs.fa
14	211997	0.000	3	30892	7	10511	68543	0.31327	0.02770	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_141-contigs.fa
343	1277421	0.000	61	5173	244	1630	51790	0.44392	0.03536	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_142-contigs.fa
261	1051903	0.000	23	6723	175	1478	140941	0.49381	0.04082	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_143-contigs.fa
1316	4105794	0.000	206	4366	959	1313	44808	0.36482	0.05433	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_144-contigs.fa
581	9198804	0.000	115	22140	395	6959	166186	0.31450	0.02777	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_145-contigs.fa
1247	2509126	0.000	388	2164	1017	1184	11300	0.36109	0.02621	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_146-contigs.fa
1239	2434950	0.000	373	2066	1016	1161	13952	0.43137	0.02829	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_147-contigs.fa
1100	3399245	0.000	241	3836	821	1428	43336	0.42777	0.03026	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_148-contigs.fa
1874	5511757	0.000	409	3476	1417	1404	39043	0.46868	0.01810	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_149-contigs.fa
694	5032768	0.000	116	11046	461	3243	78335	0.31896	0.04666	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_14-contigs.fa
950	1663500	0.000	312	1753	795	1118	14588	0.56304	0.04820	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_150-contigs.fa
644	19477476	0.000	102	52413	395	13012	358291	0.35380	0.02042	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_151-contigs.fa
671	1274948	0.000	219	1974	554	1178	6176	0.29897	0.02938	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_152-contigs.fa
824	3123538	0.000	165	5232	593	1694	30740	0.46602	0.04717	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_153-contigs.fa
166	744004	0.000	15	9801	104	1546	118415	0.21160	0.03148	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_154-contigs.fa
57	107683	0.000	16	2045	47	1078	7122	0.43254	0.05750	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_155-contigs.fa
3182	6269208	0.000	1037	2112	2613	1209	10484	0.61003	0.02686	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_156-contigs.fa
114	554680	0.000	25	7146	79	2308	24087	0.37540	0.04266	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_157-contigs.fa
1351	4806695	0.000	265	4332	985	1649	43089	0.67771	0.05542	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_158-contigs.fa
970	3571561	0.000	218	4814	708	1751	23914	0.45337	0.03069	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_159-contigs.fa
299	986644	0.000	87	3997	230	1760	14445	0.34852	0.02118	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_15-contigs.fa
809	2461753	0.000	207	3701	615	1572	19544	0.60527	0.02534	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_160-contigs.fa
109	254270	0.000	28	2945	86	1186	10698	0.55268	0.04960	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_161-contigs.fa
5	5930	0.000	3	1134	5	1013	1413	0.45919	0.03981	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_162-contigs.fa
73	241474	0.000	13	4513	53	1396	35165	0.41362	0.05162	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_163-contigs.fa
1317	2394511	0.000	401	1802	1091	1115	18871	0.54176	0.07560	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_164-contigs.fa
217	3277144	0.000	32	28798	120	6937	112031	0.63844	0.03328	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_165-contigs.fa
36	432812	0.000	6	29904	21	4277	48493	0.45919	0.05561	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_166-contigs.fa
16	26368	0.000	6	1797	14	1087	3897	0.53413	0.02904	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_167-contigs.fa
416	1063660	0.000	105	2932	325	1340	24625	0.28235	0.03126	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_168-contigs.fa
589	5699043	0.000	63	19782	338	3848	180491	0.32385	0.03097	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_169-contigs.fa
340	6518120	0.000	42	39262	190	7644	273793	0.28625	0.03690	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_16-contigs.fa
3439	20995530	0.000	834	7277	2583	3188	48177	0.61764	0.02659	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_170-contigs.fa
1416	1961493	0.000	556	1322	1227	1051	7105	0.74247	0.03975	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_171-contigs.fa
326	784868	0.000	88	2665	257	1285	11567	0.45428	0.01792	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_172-contigs.fa
22	47840	0.000	5	1928	18	1131	12372	0.48537	0.07151	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_173-contigs.fa
922	4080356	0.000	111	7756	607	1648	85400	0.38178	0.03865	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_174-contigs.fa
862	17928774	0.000	150	35515	561	8365	163673	0.64174	0.03495	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_175-contigs.fa
2	2245	0.000	1	1178	2	1067	1178	0.30557	0.00450	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_176-contigs.fa
204	309060	0.000	75	1431	175	1077	5001	0.51437	0.05730	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_177-contigs.fa
832	4090976	0.000	132	8239	548	1965	55990	0.39704	0.03502	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_178-contigs.fa
82	175235	0.000	22	2382	67	1197	13432	0.37184	0.04195	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_179-contigs.fa
1	1182	0.000	1	1182	1	1182	1182	0.36041	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_17-contigs.fa
1789	4714743	0.000	392	3179	1372	1278	29769	0.40789	0.01864	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_180-contigs.fa
884	12779675	0.000	180	20384	616	6884	133862	0.56060	0.03281	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_181-contigs.fa
326	5209804	0.000	20	63596	144	5829	292653	0.34284	0.01914	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_182-contigs.fa
1209	1993901	0.000	401	1632	1021	1073	7776	0.36349	0.04198	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_183-contigs.fa
1263	2677142	0.000	366	2305	1021	1213	19888	0.60172	0.02866	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_184-contigs.fa
13	409514	0.000	3	44618	9	19082	136778	0.40246	0.01805	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_185-contigs.fa
1	1485	0.000	1	1485	1	1485	1485	0.33199	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_186-contigs.fa
22	35733	0.000	7	1442	19	1021	5323	0.64708	0.06869	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_187-contigs.fa
994	2059480	0.000	309	2219	808	1227	14014	0.54354	0.03234	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_188-contigs.fa
30	87697	0.000	9	3439	24	1557	7944	0.43582	0.02344	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_189-contigs.fa
2	3430	0.000	1	1838	2	1592	1838	0.39213	0.03050	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_18-contigs.fa
102	262535	0.000	20	3553	78	1191	15785	0.51678	0.05065	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_190-contigs.fa
1717	7380650	0.000	277	6381	1173	1801	144248	0.44674	0.01929	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_191-contigs.fa
543	1118951	0.000	157	2253	441	1190	11591	0.49771	0.04424	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_192-contigs.fa
735	15369667	0.000	130	36679	460	8958	133287	0.56199	0.02721	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_193-contigs.fa
782	1644763	0.000	216	2273	629	1165	18607	0.35154	0.02077	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_194-contigs.fa
2	2262	0.000	1	1225	2	1037	1225	0.48585	0.00700	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_195-contigs.fa
3557	6068425	0.000	1260	1760	2988	1135	7439	0.63704	0.03252	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_196-contigs.fa
3876	11440917	0.000	824	3564	2916	1397	43629	0.49833	0.03373	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_197-contigs.fa
216	1317196	0.000	16	22225	122	1902	99506	0.39371	0.05102	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_198-contigs.fa
223	430563	0.000	62	1922	183	1125	10332	0.46338	0.03113	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_199-contigs.fa
1	4500	0.000	1	4500	1	4500	4500	0.51378	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_19-contigs.fa
294	724754	0.000	85	2881	233	1364	12564	0.43765	0.05590	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_1-contigs.fa
1175	2537117	0.000	323	2352	942	1186	20285	0.39737	0.04070	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_200-contigs.fa
1	1007	0.000	1	1007	1	1007	1007	0.32572	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_201-contigs.fa
265	1344886	0.000	29	9528	167	1781	108405	0.43694	0.04452	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_202-contigs.fa
171	6257210	0.000	17	96683	76	14686	454244	0.40597	0.04349	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_203-contigs.fa
8707	18806066	0.000	2776	2370	7063	1285	11891	0.45208	0.04323	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_204-contigs.fa
268	1257564	0.000	65	5898	197	2440	21976	0.34395	0.01956	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_205-contigs.fa
6539	9533856	0.000	2493	1430	5624	1062	5328	0.58435	0.04402	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_206-contigs.fa
413	1385442	0.000	26	8654	289	1233	94468	0.44846	0.03733	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_207-contigs.fa
735	1205481	0.000	248	1636	622	1080	11373	0.29530	0.05041	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_208-contigs.fa
923	3874549	0.000	243	4960	699	2250	21342	0.46369	0.01633	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_209-contigs.fa
1687	5116498	0.000	338	3920	1253	1375	58523	0.62789	0.02120	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_20-contigs.fa
580	1105811	0.000	177	2022	477	1141	14046	0.43322	0.05777	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_210-contigs.fa
864	1467911	0.000	276	1660	724	1091	15567	0.34336	0.02967	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_211-contigs.fa
239	884572	0.000	51	4686	172	1703	23616	0.39614	0.04066	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_212-contigs.fa
23	38290	0.000	9	1842	20	1123	3574	0.40248	0.06018	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_213-contigs.fa
159	1272556	0.000	29	11266	105	3785	124748	0.34456	0.03246	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_214-contigs.fa
4405	6780091	0.000	1619	1508	3753	1085	6219	0.36780	0.04680	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_215-contigs.fa
89	224637	0.000	20	3013	69	1205	16530	0.42581	0.04533	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_216-contigs.fa
479	1707281	0.000	98	4904	347	1641	23961	0.49855	0.02895	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_217-contigs.fa
603	977273	0.000	206	1555	509	1090	6970	0.44758	0.03154	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_218-contigs.fa
166	563828	0.000	32	5008	119	1446	21541	0.49551	0.04969	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_219-contigs.fa
543	4176863	0.000	102	11660	347	3456	62806	0.32693	0.02791	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_21-contigs.fa
1251	4384942	0.000	302	4237	931	1758	34476	0.50649	0.02981	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_220-contigs.fa
8562	13742115	0.000	3006	1598	7254	1087	11603	0.31681	0.04610	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_221-contigs.fa
674	1278085	0.000	193	1918	553	1097	12623	0.52124	0.03248	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_222-contigs.fa
4	5765	0.000	2	1435	4	1079	2033	0.45256	0.01457	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_223-contigs.fa
116	376405	0.000	26	4259	86	1517	26194	0.44737	0.05533	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_224-contigs.fa
6175	10725391	0.000	2118	1776	5174	1132	7784	0.51323	0.04929	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_225-contigs.fa
546	1071914	0.000	160	2054	448	1158	20540	0.36684	0.04728	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_226-contigs.fa
17341	25601280	0.000	6517	1446	14880	1067	6968	0.42621	0.05378	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_227-contigs.fa
50	143667	0.000	11	3416	37	1270	26240	0.46421	0.01400	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_228-contigs.fa
3	11269	0.000	1	8278	2	1892	8278	0.38814	0.07318	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_229-contigs.fa
5	6475	0.000	3	1139	5	1032	1811	0.66456	0.05669	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15_5m_Bin_22-contigs.fa
